code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0740092Y,Lycée Sainte Famille,74,Diplôme de Comptabilité et de Gestion,8884,Privé sous contrat d'association,True,False,141,0.67,0.5259375,0.125,0.875,0.0,0.56296875,0.0,0.375,0.31296875,0.063,0.0
0740100G,Lycée SAINT JOSEPH,74,BTS - Services - Analyses de biologie médicale,8887,Privé sous contrat d'association,True,False,374,0.25,0.466953125,0.213984375,0.71390625,0.07099609375,0.428984375,0.0,0.5,0.213984375,0.0,0.0
0740283F,ISETA de Poisy,74,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole",8890,Privé sous contrat d'association,True,False,125,0.77,0.2859765625,0.153984375,0.76890625,0.385,0.691875,0.153984375,0.30796875,0.385,0.0,0.0
0740283F,ISETA de Poisy,74,BTS - Agricole - Aquaculture,8892,Privé sous contrat d'association,True,False,163,0.78,0.125,0.04,0.64,0.28,0.32,0.28,0.4,0.2,0.0,0.0
0741101V,Lycée Les Bressis,74,BTS - Services - Comptabilité et gestion,8898,Privé sous contrat d'association,True,False,174,0.89,0.09099609375,0.25,0.875,0.125,0.25,0.5,0.125,0.0,0.125,0.0
0741133E,I.U.T. Annecy,74,BUT - Génie mécanique et productique Parcours : Innovation pour l?industrie -Conception et production durable - Management de process industriel - Simulation numérique et réalité virtuelle,8900,Public,True,False,1762,0.42,0.055,0.09599609375,0.746875,0.0,0.51796875,0.0,0.433984375,0.47,0.096,0.0
0741133E,I.U.T. Annecy,74,"BUT - Qualité, logistique industrielle et organisation Parcours : Pilotage de la chaîne logistique globale - Qualité et pilotage des systèmes de management intégrés",8903,Public,True,False,462,0.66,0.185,0.2069921875,0.6209375,0.0,0.396953125,0.0,0.396953125,0.1719921875,0.0,0.0
0741133E,I.U.T. Annecy,74,BUT - Réseaux et télécommunications Parcours : Cybersécurité - Développement Système et Cloud,8904,Public,True,False,1151,0.56,0.05599609375,0.265,0.58796875,0.0,0.35296875,0.0,0.4559375,0.1909765625,0.0289999999999999,0.0
0741133E,I.U.T. Annecy,74,BUT - Génie électrique et informatique industrielle Parcours : Automatisme et informatique industrielle Section aménagée sport ou musique études (quatre ans),8907,Public,True,False,65,0.43,0.0,0.14298828125,0.428984375,0.0,0.2859765625,0.0,0.5709375,0.2859765625,0.0,0.0
0741133E,I.U.T. Annecy,74,BUT - Génie mécanique et productique Parcours : Innovation pour l?industrie Section aménagée sport ou musique études (quatre ans),8908,Public,True,False,81,0.57,0.14298828125,0.0,0.356953125,0.0,0.14298828125,0.0,0.428984375,0.5,0.071,0.0
0741418P,Lycée Charles Baudelaire,74,BTS - Services - Négociation et digitalisation de la Relation Client,8914,Public,True,False,867,0.29,0.461953125,0.428984375,0.951875,0.14298828125,0.523984375,0.428984375,0.5709375,0.14298828125,0.0,0.0
0750647W,Lycée Turgot,75,CPGE - ENS Rennes D1,8948,Public,True,False,2657,0.14,0.84,0.125,0.228984375,0.0,0.0,0.0,0.0,0.20796875,0.75,0.042
0750650Z,Lycée D'Alembert-Cuir,75,BTS - Services - Podo-orthésiste,8955,Public,True,False,223,0.47,0.726875,0.33296875,0.1669921875,0.0,0.5,0.33296875,0.33296875,0.0,0.0,0.0
0750650Z,Lycée D'Alembert-Cuir,75,BTS - Services - Prothésiste orthésiste,8956,Public,True,False,652,0.13,0.70796875,0.25,0.1669921875,0.1669921875,0.58296875,0.1669921875,0.58296875,0.0,0.083,0.0
0750651A,Lycée Simone Weil,75,BTS - Services - Gestion de la PME,8958,Public,True,False,2579,0.12,0.6359375,0.45,0.45,0.1,0.45,0.4,0.45,0.1,0.05,0.0
0750654D,Lycée Henri IV,75,CPGE - BCPST,8966,Public,True,False,2772,0.12,0.72296875,0.12798828125,0.29796875,0.063994140625,0.0,0.0,0.0,0.063994140625,0.489,0.447
0750654D,Lycée Henri IV,75,CPGE - Ecole nationale des Chartes,8972,Public,True,False,349,0.34,0.83296875,0.062998046875,0.18796875,0.08298828125,0.0,0.0,0.0419921875,0.1669921875,0.479,0.292
0750660K,Lycée Fénelon,75,CPGE - MPSI,8986,Public,True,False,4287,0.27,0.263984375,0.165,0.505,0.032998046875,0.0,0.0,0.043994140625,0.3959375,0.56,0.0
0750660K,Lycée Fénelon,75,CPGE - PCSI,8987,Public,True,False,3088,0.29,0.375,0.085,0.46796875,0.02099609375,0.0,0.0,0.0,0.5109375,0.426,0.064
0750663N,Lycée Chaptal,75,CPGE - PTSI,8993,Public,True,False,1616,0.27,0.13298828125,0.043994140625,0.2219921875,0.043994140625,0.0,0.0,0.0219970703125,0.421953125,0.556,0.0
0750671X,Lycée Edgar Quinet,75,BTS - Services - Commerce International,9007,Public,True,False,3050,0.15,0.741875,0.4,0.2,0.032998046875,0.5,0.13298828125,0.466953125,0.23296875,0.067,0.0
0750674A,Lycée Jules SIEGFRIED,75,BTS - Services - Management Commercial Opérationnel,9019,Public,True,False,3294,0.08,0.393984375,0.56,0.4,0.0,0.56,0.36,0.68,0.0,0.08,0.0
0750675B,Lycée Voltaire,75,CPGE - PTSI,9024,Public,True,False,978,0.62,0.175,0.178984375,0.2819921875,0.05099609375,0.0,0.0,0.666875,0.205,0.026,0.0
0750676C,Lycée des Métiers Dorian,75,BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique,9028,Public,True,False,584,0.33,0.105,0.1669921875,0.416953125,0.1669921875,0.33296875,0.5,0.33296875,0.25,0.083,0.0
0750677D,Lycée Elisa Lemonnier,75,BTS - Services - Négociation et digitalisation de la Relation Client,9042,Public,True,False,2672,0.06,0.39296875,0.881875,0.528984375,0.058994140625,0.293984375,0.4709375,0.235,0.235,0.0,0.0
0750681H,ESAA Boulle,75,BTS - Production - Etude et réalisation d'agencement,9048,Public,True,False,1022,0.07,0.47796875,0.303984375,0.0869921875,0.0,0.173984375,0.521953125,0.34796875,0.34796875,0.261,0.0
0750685M,Lycée Pierre-Gilles de Gennes - ENCPB,75,CPGE - TB,9072,Public,True,False,301,0.55,0.513984375,0.4,0.2569921875,0.228984375,1.0,0.0,0.14298828125,0.5709375,0.2289999999999999,0.057
0750685M,Lycée Pierre-Gilles de Gennes - ENCPB,75,BTS - Production - Métiers de la chimie,9077,Public,True,False,937,0.34,0.6559375,0.255,0.148984375,0.02099609375,0.46796875,0.063994140625,0.5959375,0.10599609375,0.021,0.0
0750688R,Lycée François Rabelais,75,BTS - Services - Service et prestation des secteurs sanitaire et social,9097,Public,True,False,1690,0.19,0.946875,0.385,0.0769921875,0.0,0.1919921875,0.76890625,0.42296875,0.42296875,0.038,0.0
0750688R,Lycée François Rabelais,75,BTS - Services - Diététique,9099,Public,True,False,2229,0.29,0.8059375,0.381953125,0.11798828125,0.0289990234375,0.4709375,0.0289990234375,0.58796875,0.11798828125,0.0289999999999999,0.0
0750691U,Lycée Raspail,75,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques,9108,Public,True,False,780,0.25,0.0,0.58296875,0.08298828125,0.0,0.1669921875,0.75,0.416953125,0.25,0.0,0.0
0750693W,Lycée Buffon,75,CPGE - MPSI,9114,Public,True,False,2021,0.21,0.2219921875,0.16296875,0.6509375,0.0,0.0,0.0,0.11599609375,0.7209375,0.163,0.0
0750695Y,Lycée Fresnel,75,BTS - Production - Systèmes photoniques,9117,Public,True,False,475,0.38,0.10798828125,0.15798828125,0.2109765625,0.15798828125,0.3159765625,0.15798828125,0.3159765625,0.105,0.0,0.0
0750699C,Lycée Janson De Sailly,75,CPGE - MPSI,9130,Public,True,False,7141,0.24,0.283984375,0.14599609375,0.2259765625,0.05099609375,0.0,0.0,0.0,0.16796875,0.708,0.124
0750699C,Lycée Janson De Sailly,75,CPGE - BCPST,9132,Public,True,False,3615,0.25,0.866875,0.072998046875,0.25,0.01,0.0,0.0,0.0,0.2709765625,0.6459999999999999,0.083
0750707L,Ecole Nationale De Commerce,75,CPGE - ECT - Option technologique,9149,Public,True,False,828,0.52,0.488984375,0.361953125,0.2769921875,0.0,1.0,0.0,0.233984375,0.5959375,0.106,0.0
0750707L,Ecole Nationale De Commerce,75,BTS - Services - Services informatiques aux organisations,9160,Public,True,False,1988,0.08,0.0969921875,0.3809375,0.33296875,0.0,0.4759375,0.33296875,0.428984375,0.33296875,0.048,0.0
0750712S,Lycée Diderot,75,BTS - Production - Conception de produits industriels,9173,Public,True,False,748,0.27,0.0,0.31796875,0.27296875,0.13599609375,0.545,0.31796875,0.681875,0.1819921875,0.0,0.0
0750712S,Lycée Diderot,75,BTS - Production - Conception et Réalisation de Systèmes Automatiques,9174,Public,True,False,629,0.33,0.0669921875,0.385,0.30796875,0.0,0.385,0.461953125,0.461953125,0.153984375,0.077,0.0
0750715V,Lycée Maurice Ravel,75,BTS - Services - Notariat,9186,Public,True,False,1443,0.13,0.73,0.33296875,0.08298828125,0.08298828125,0.25,0.1669921875,0.1669921875,0.1669921875,0.083,0.0
0750715V,Lycée Maurice Ravel,75,BTS - Services - Professions immobilières,9189,Public,True,False,2624,0.12,0.666875,0.5,0.213984375,0.0,0.25,0.356953125,0.463984375,0.25,0.179,0.0
0751708Z,Lycée Louis Armand,75,BTS - Production - Systèmes numériques - Option électronique et communication,9192,Public,True,False,688,0.25,0.0,0.443984375,0.5,0.2219921875,0.1669921875,0.721875,0.2219921875,0.27796875,0.0559999999999999,0.0
0751708Z,Lycée Louis Armand,75,BTS - Services - Management Commercial Opérationnel,9193,Public,True,False,3791,0.12,0.5,0.516953125,0.2409765625,0.0,0.413984375,0.44796875,0.5859375,0.345,0.0,0.0
0751717J,Université Paris 1 Panthéon Sorbonne,75,Licence - Histoire de l'art et archéologie,9210,Public,False,False,2462,0.61,0.80796875,0.22,0.2059765625,0.0,0.0419921875,0.022998046875,0.31796875,0.443984375,0.1169999999999999,0.0
0751717J,Université Paris 1 Panthéon Sorbonne,75,Double licence - Droit / Gestion - Droit - Gestion,9215,Public,True,False,1424,0.13,0.70796875,0.125,0.5,0.0,0.0,0.0,0.062998046875,0.625,0.25,0.063
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Cinéma et Audiovisuel - Parcours Cinéma et Audiovisuel - Mineure Arts et Médias,9221,Public,False,False,4924,0.29,0.635,0.25,0.2059765625,0.0,0.063994140625,0.11298828125,0.4359375,0.4409375,0.054,0.005
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Langues étrangères appliquées - Parcours LEA Anglais - Russe,9232,Public,False,False,161,0.6,0.7,0.4759375,0.33296875,0.0,0.047998046875,0.095,0.33296875,0.19,0.095,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Langues étrangères appliquées - Parcours LEA Anglais - Italien,9234,Public,False,False,322,0.66,0.8,0.30796875,0.057998046875,0.0,0.0769921875,0.037998046875,0.461953125,0.2119921875,0.019,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Allemand Etudes germaniques - Mineure Information-Communication",9244,Public,False,False,118,0.95,0.5,0.0,0.125,0.0,0.125,0.125,0.25,0.25,0.0,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Langues étrangères appliquées - Parcours LEA  Anglais - Espagnol,9245,Public,False,False,3215,0.29,0.881875,0.33296875,0.12298828125,0.0,0.0719921875,0.05099609375,0.3409375,0.54296875,0.1009999999999999,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER : LANGUE LITTERATURE ET CIVILISATION D'EUROPE CENTRALE",9268,Public,False,False,140,1.0,0.473984375,0.13298828125,0.2,0.0,0.0669921875,0.4,0.2669921875,0.13298828125,0.067,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - LLCER : ESPAGNOL",9280,Public,False,False,523,0.99,0.76296875,0.2359765625,0.168984375,0.0,0.18,0.09,0.381953125,0.09,0.022,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,Licence - Lettres - Parcours LETTRES MODERNES,9286,Public,False,False,2050,0.99,0.775,0.25796875,0.11099609375,0.0,0.067998046875,0.057998046875,0.378984375,0.26296875,0.111,0.005
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,"Double licence - Langues, littératures & civilisations étrangères et régionales / Langues, littératures & civilisations étrangères et régionales - LLCER ESPAGNOL - LLCER PORTUGAIS",9291,Public,True,False,218,1.0,0.81796875,0.293984375,0.058994140625,0.0,0.11798828125,0.0,0.411953125,0.11798828125,0.059,0.0
0755976N,Université de Paris,75,Licence - Portail Sciences sociales,9316,Public,False,False,1615,0.7,0.716875,0.33796875,0.24296875,0.0,0.2209765625,0.0369970703125,0.36796875,0.05099609375,0.0,0.0
0755976N,Université de Paris,75,Licence - Portail Sciences du langage,9317,Public,False,False,709,1.0,0.86890625,0.208984375,0.148984375,0.0,0.118984375,0.0,0.34296875,0.06,0.03,0.0
0755976N,Université de Paris,75,CUPGE - Cycle universitaire préparatoire aux grandes écoles,9327,Public,True,False,1461,0.71,0.33796875,0.12099609375,0.31,0.0,0.0,0.0,0.2069921875,0.655,0.121,0.017
0755976N,Université de Paris,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - LLCER Etudes Chinoises",9329,Public,False,False,590,0.91,0.75390625,0.2959765625,0.203984375,0.0,0.13,0.13,0.388984375,0.14798828125,0.0,0.0
0753268V,Lycée Jean Lurcat,75,BTS - Services - Commerce International,9376,Public,True,False,4387,0.1,0.8,0.52,0.24,0.04,0.52,0.08,0.64,0.28,0.0,0.0
0753268V,Lycée Jean Lurcat,75,BTS - Services - Professions immobilières,9379,Public,True,False,4087,0.08,0.528984375,0.23296875,0.2669921875,0.032998046875,0.33296875,0.2669921875,0.2669921875,0.63296875,0.1,0.0
0753268V,Lycée Jean Lurcat,75,BTS - Services - Comptabilité et gestion,9382,Public,True,False,904,0.3,0.4709375,0.42296875,0.42296875,0.115,0.385,0.3459375,0.576953125,0.115,0.038,0.0
0753268V,Lycée Jean Lurcat,75,BTS - Services - Communication,9383,Public,True,False,3360,0.07,0.696875,0.36,0.04,0.0,0.4,0.24,0.64,0.24,0.04,0.0
0753488J,INALCO,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Asie du Sud-Est et Pacifique -  Filipino",9393,Public,False,False,42,1.0,0.71390625,0.25,0.75,0.0,0.25,0.25,0.5,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Asie de l?Est - Japonais",9397,Public,True,False,2061,0.47,0.67796875,0.21796875,0.083984375,0.0,0.0,0.0,0.33,0.45296875,0.151,0.011
0753488J,INALCO,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Asie du Sud-Est et Pacifique - Siamois (Thaï)",9398,Public,False,False,190,1.0,0.86,0.33296875,0.0369970703125,0.0,0.258984375,0.0,0.2219921875,0.11099609375,0.074,0.0
0753488J,INALCO,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Asie du Sud et Himalaya -  Singhalais",9402,Public,False,False,10,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Afrique et océan Indien - Haoussa",9413,Public,False,False,22,1.0,0.666875,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations, parcours Europe - Roumain",9420,Public,False,False,66,1.0,0.528984375,0.428984375,0.2859765625,0.0,0.2859765625,0.14298828125,0.5709375,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations Etrangères, parcours Eurasie - Arménien",9422,Public,False,False,95,0.97,0.866875,1.0,0.4,0.0,0.0,0.2,0.6,0.2,0.0,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations Etrangères, parcours Europe - Polonais",9431,Public,False,False,108,1.0,0.77296875,0.443984375,0.2219921875,0.0,0.2219921875,0.11099609375,0.2219921875,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations, parcours Europe - Albanais",9436,Public,False,False,20,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations Etrangères, parcours Eurasie - Turc",9437,Public,False,False,292,1.0,0.72,0.58296875,0.08298828125,0.0,0.33296875,0.20796875,0.125,0.08298828125,0.0,0.0
0753541S,Institut Catholique Paris,75,Licence - Histoire de l'art et archéologie - Parcours Histoire de l'Art - Espagnol,9446,Privé enseignement supérieur,False,False,258,1.0,0.6759375,0.1,0.3,0.0,0.05,0.05,0.35,0.2,0.15,0.0
0753541S,Institut Catholique Paris,75,Licence - Histoire - Parcours Histoire Géographie,9449,Privé enseignement supérieur,False,False,750,0.99,0.3109765625,0.03,0.30296875,0.0,0.10599609375,0.015,0.55296875,0.158984375,0.053,0.0
0753541S,Institut Catholique Paris,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Espagnol",9452,Privé enseignement supérieur,False,False,92,1.0,0.81796875,0.0,0.6,0.0,0.4,0.2,0.4,0.2,0.0,0.0
0753541S,Institut Catholique Paris,75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Anglais - Espagnol",9456,Privé enseignement supérieur,False,False,347,1.0,0.72,0.23296875,0.2669921875,0.0,0.1,0.032998046875,0.4,0.0,0.067,0.0
0753840S,Lycée Stanislas,75,CPGE - PCSI,9468,Privé sous contrat d'association,True,False,2887,0.16,0.2459765625,0.042998046875,0.463984375,0.33296875,0.0,0.0,0.0,0.03599609375,0.6809999999999999,0.283
0753873C,Lycée Fénelon Sainte-Marie,75,CPGE - PCSI,9475,Privé sous contrat d'association,True,False,1644,0.3,0.33296875,0.02099609375,0.3959375,0.062998046875,0.0,0.0,0.02099609375,0.43796875,0.521,0.021
0753915Y,Lycée Blomet,75,CPGE - Lettres,9479,Privé sous contrat d'association,True,False,878,0.8,0.7309375,0.04,0.48,0.0269970703125,0.0,0.0,0.1869921875,0.626953125,0.187,0.0
0754016H,Lycée L'Initiative,75,BTS - Services - Management Commercial Opérationnel,9483,Privé sous contrat d'association,True,False,438,0.24,0.386953125,0.366953125,0.23296875,0.0,0.466953125,0.466953125,0.2,0.032998046875,0.0,0.0
0754029X,Lycée Carcado Saisseval,75,BTS - Services - Commerce International,9491,Privé sous contrat d'association,True,False,1329,0.37,0.446953125,0.1519921875,0.515,0.06099609375,0.545,0.1519921875,0.666875,0.09099609375,0.061,0.0
0754029X,Lycée Carcado Saisseval,75,BTS - Services - Communication,9494,Privé sous contrat d'association,True,False,1192,0.36,0.85296875,0.1369921875,0.313984375,0.077998046875,0.35296875,0.077998046875,0.58796875,0.2159765625,0.0,0.0
0754030Y,Lycée Albert de Mun,75,BTS - Services - Support à l'action managériale,9496,Privé sous contrat d'association,True,False,389,0.65,0.67890625,0.64296875,0.5,0.0,0.428984375,0.5709375,0.428984375,0.14298828125,0.0,0.0
0754030Y,Lycée Albert de Mun,75,BTS - Services - Management Commercial Opérationnel,9497,Privé sous contrat d'association,True,False,1148,0.45,0.4,0.14298828125,0.54,0.2859765625,0.5709375,0.3019921875,0.60296875,0.11099609375,0.048,0.0
0754037F,Lycée Fenelon Sup La Plaine Monceau,75,BTS - Services - Economie sociale familiale,9502,Privé sous contrat d'association,True,False,607,0.69,0.81296875,0.3209375,0.178984375,0.0,0.428984375,0.39296875,0.178984375,0.03599609375,0.0,0.0
0754042L,Lycée Le Rebours,75,BTS - Services - Négociation et digitalisation de la Relation Client,9506,Privé sous contrat d'association,True,False,1260,0.24,0.513984375,0.423984375,0.455,0.12099609375,0.515,0.363984375,0.485,0.1819921875,0.0,0.0
0754042L,Lycée Le Rebours,75,BTS - Services - Comptabilité et gestion,9507,Privé sous contrat d'association,True,False,717,0.62,0.443984375,0.153984375,0.53796875,0.0769921875,0.268984375,0.385,0.42296875,0.2309765625,0.077,0.0
0754247J,I.U.T de Paris Descartes,75,BUT - Carrières sociales Parcours assistance sociale Parcours : (possibilité de poursuite en D.E. Assistant de Service Social),9520,Public,True,False,1460,0.17,0.94390625,0.4859375,0.10798828125,0.0,0.595,0.0269970703125,0.595,0.135,0.108,0.0
0754247J,I.U.T de Paris Descartes,75,BUT - Information communication Parcours publicité,9521,Public,True,False,1529,0.03,0.5709375,0.0769921875,0.0769921875,0.0,0.385,0.0,0.2309765625,0.615,0.077,0.038
0754247J,I.U.T de Paris Descartes,75,BUT - Information communication Parcours communication des organisations,9522,Public,True,False,1580,0.06,0.771875,0.34796875,0.2169921875,0.0,0.3909375,0.0,0.28296875,0.565,0.13,0.0
0760030V,Lycée Ferdinand Buisson,76,BTS - Production - Contrôle industriel et régulation automatique,9563,Public,True,False,156,0.43,0.0,0.25,0.875,0.375,0.375,0.375,0.375,0.0,0.0,0.0
0760032X,Lycée Anguier,76,BTS - Production - Conception des processus de réalisation de produits (1ère année commune),9564,Public,True,False,44,0.88,0.0,0.5,1.0,0.83296875,0.1669921875,0.83296875,0.5,0.1669921875,0.1669999999999999,0.0
0760032X,Lycée Anguier,76,BTS - Services - Tourisme,9566,Public,True,False,347,0.46,0.691875,0.4209375,0.631953125,0.2109765625,0.473984375,0.26296875,0.4209375,0.15798828125,0.0,0.0
0760052U,Lycée François 1er,76,CPGE - PCSI,9571,Public,True,False,598,0.62,0.4,0.24,1.0,0.28,0.0,0.0,0.32,0.52,0.16,0.0
0760058A,Lycée Schuman Perret,76,BTS - Production - Conception et Réalisation de Systèmes Automatiques,9580,Public,True,False,200,0.7,0.09099609375,0.411953125,1.0,0.1759765625,0.411953125,0.58796875,0.293984375,0.0,0.059,0.0
0760091L,Lycée Jeanne D'Arc,76,BTS - Services - Gestion de la PME,9594,Public,True,False,817,0.42,0.6359375,0.44796875,1.0,0.2069921875,0.378984375,0.551953125,0.48296875,0.068994140625,0.0,0.0
0760096S,Lycée Gustave Flaubert,76,BTS - Services - Commerce International,9606,Public,True,False,1303,0.21,0.61796875,0.52,0.96,0.08,0.44,0.24,0.4,0.28,0.04,0.0
0760096S,Lycée Gustave Flaubert,76,Diplôme de Comptabilité et de Gestion,9612,Public,True,False,554,0.42,0.4759375,0.135,0.91890625,0.0,0.431953125,0.0,0.405,0.458984375,0.081,0.0
0760110G,Lycée Marcel Sembat,76,BTS - Production - Systèmes numériques - Option électronique et communication,9618,Public,True,False,215,0.64,0.07099609375,0.5709375,0.856875,0.0,0.428984375,0.5709375,0.71390625,0.0,0.0,0.0
0760164R,Ecole Nationale Supérieure d'Architecture de Normandie,76,Architecture,9619,Public,True,False,1673,0.18,0.586953125,0.115,0.45796875,0.0,0.072998046875,0.08298828125,0.26,0.615,0.104,0.01
0763214F,I.U.T De Rouen - Site d'Elbeuf,76,BUT - Réseaux et télécommunications Parcours : Développement Système et Cloud,9626,Public,True,False,629,0.66,0.02,0.19,0.666875,0.0,0.356953125,0.0,0.428984375,0.047998046875,0.0,0.0
0760170X,I.U.T de Rouen,76,BUT - Techniques de commercialisation Parcours : Business international : achat et vente - Marketing et management du point de vente - Business développement et management de la relation client,9628,Public,True,False,3123,0.26,0.54796875,0.3459375,0.911875,0.0,0.528984375,0.015,0.49296875,0.4259375,0.044,0.0
0760170X,I.U.T de Rouen,76,BUT - Carrières juridiques Parcours : Administration et justice - Patrimoine et finance - Association et entreprise,9629,Public,True,False,3077,0.36,0.841875,0.2309765625,0.638984375,0.0,0.51,0.0,0.50296875,0.4009375,0.027,0.0
0760174B,Lycée Claude Monet,76,BTS - Services - Support à l'action managériale,9633,Public,True,False,452,0.41,0.79296875,0.618984375,0.905,0.14298828125,0.2859765625,0.666875,0.3809375,0.14298828125,0.095,0.0
0761341V,Lycée Les Tourelles,76,BTS - Services - Gestion de la PME,9639,Privé sous contrat d'association,True,False,349,0.58,0.655,0.24,1.0,0.12,0.44,0.4,0.24,0.16,0.04,0.0
0761688X,I.U.T du Havre,76,"BUT - Techniques de commercialisation Parcours : Marketing digital, e-business et entrepreneuriat - Business développement et management de la relation client - Marketing et management du point de vente",9658,Public,True,False,2015,0.39,0.5709375,0.2959765625,0.831875,0.0,0.511953125,0.0,0.631953125,0.2,0.032,0.0
0761688X,I.U.T du Havre,76,BUT - Carrières sociales Parcours animation sociale et socioculturelle,9659,Public,True,False,881,0.38,0.8359375,0.26,0.88,0.0,0.54,0.04,0.54,0.12,0.0,0.0
0761721H,Lycée Catholique Jean XXIII,76,BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique,9669,Privé sous contrat d'association,True,False,119,0.66,0.0769921875,0.0,0.856875,0.0,0.428984375,0.14298828125,0.2859765625,0.0,0.0,0.0
0761735Y,Lycée Jeanne D'Arc,76,BTS - Production - Electrotechnique,9670,Privé sous contrat d'association,True,False,106,0.56,0.0,0.416953125,1.0,0.5,0.25,0.75,0.33296875,0.25,0.083,0.0
0761735Y,Lycée Jeanne D'Arc,76,BTS - Services - Economie sociale familiale,9674,Privé sous contrat d'association,True,False,441,0.33,0.861875,0.408984375,1.0,0.455,0.408984375,0.5,0.408984375,0.1819921875,0.0,0.0
0761742F,Lycée Val De Seine,76,BTS - Services - Support à l'action managériale,9677,Public,True,False,515,0.34,0.84390625,0.76,0.96,0.08,0.4,0.6,0.4,0.08,0.0,0.0
0762049P,Université de Rouen Normandie - Campus Pasteur Rouen,76,Licence - Portail Majeure Economie - Mineure Gestion,9699,Public,False,False,1693,0.98,0.3159765625,0.336953125,0.88796875,0.0,0.135,0.083984375,0.275,0.135,0.017,0.0
0761904G,Université de Rouen Normandie - Campus Mont-Saint-Aignan,76,Licence - Géographie et aménagement,9702,Public,False,False,473,1.0,0.351953125,0.2259765625,0.86796875,0.0,0.2259765625,0.0569921875,0.3019921875,0.1319921875,0.0,0.0
0761904G,Université de Rouen Normandie - Campus Mont-Saint-Aignan,76,Licence - Philosophie,9704,Public,False,False,436,1.0,0.438984375,0.218984375,0.9059375,0.0,0.343984375,0.093984375,0.15599609375,0.093984375,0.0,0.0
0763111U,Université de Rouen Normandie - Campus Madrillet Saint-Etienne-du-Rouvray,76,Licence - Mathématiques,9710,Public,False,False,900,0.99,0.36,0.1669921875,0.83296875,0.0,0.0669921875,0.0,0.4,0.28296875,0.083,0.0
0762762P,Université Le Havre Normandie,76,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Anglais",9749,Public,False,False,911,0.99,0.79796875,0.338984375,0.83890625,0.0,0.07599609375,0.085,0.39796875,0.1609765625,0.034,0.008
0762879S,Lycée Vallée Du Cailly,76,BTS - Services - Support à l'action managériale,9753,Public,True,False,578,0.47,0.75,0.6959375,1.0,0.173984375,0.2609765625,0.608984375,0.435,0.0869921875,0.043,0.0
0762911B,Lycée Galilée,76,BTS - Production - Bioanalyses et contrôles,9756,Public,True,False,571,0.41,0.58296875,0.35296875,0.9409375,0.35296875,0.646875,0.11798828125,0.35296875,0.1759765625,0.059,0.0
